Nsample	fc	zr	MNAR	model	pAUROC
50	1.5	0.8	0.7	ModT	0.775803098487926
50	1.8	0.8	0.7	ModT	0.899611252249152
50	2	0.8	0.7	ModT	0.937503061344001
50	3	0.8	0.7	ModT	0.988167779232849
50	5	0.8	0.7	ModT	0.997856011406338
50	10	0.8	0.7	ModT	0.999668794245153
50	1.2	0.8	0.8	ZILN_2p	0.561349337207028
50	1.5	0.8	0.8	ZILN_2p	0.779642492745229
50	1.8	0.8	0.8	ZILN_2p	0.900144023506745
50	2	0.8	0.8	ZILN_2p	0.937275934218714
50	3	0.8	0.8	twoWilcox	0.989396055224536
50	5	0.8	0.8	SDA	0.998024422299382
50	10	0.8	0.8	SDA	0.999614402250381
50	1.2	0.8	0.9	ZILN_DM	0.580723669137413
50	1.5	0.8	0.9	ZILN_DM	0.809609627338573
50	1.8	0.8	0.9	ZILN_DM	0.919200518354113
50	2	0.8	0.9	ZILN_DM	0.951729951271107
50	3	0.8	0.9	SDA	0.992733494919864
50	5	0.8	0.9	SDA	0.998828294609308
50	10	0.8	0.9	SDA	0.999616717805386
50	1.2	0.8	1	ZILN_DM	0.655228460763282
50	1.5	0.8	1	ZIG_DM	0.911037545578779
50	1.8	0.8	1	ZIG_DM	0.969906175945568
50	2	0.8	1	twoWilcox	0.984041815662673
50	3	0.8	1	twoWilcox	0.998615040559618
50	5	0.8	1	twoWilcox	0.999728646530916
50	10	0.8	1	twoWilcox	0.999819842402331
50	1.2	0.9	0	MSstatsPTM	0.522174865782548
50	1.5	0.9	0	ModT	0.617817066585459
50	1.8	0.9	0	ModT	0.732382227188135
50	2	0.9	0	ModT	0.791909715857754
50	3	0.9	0	ModT	0.926347851393986
50	5	0.9	0	ModT	0.979110683983016
50	10	0.9	0	ModT	0.99513811507575
50	1.2	0.9	0.1	MSstatsPTM	0.522482988019705
50	1.5	0.9	0.1	ModT	0.619844350913525
50	1.8	0.9	0.1	ModT	0.737034034977277
50	2	0.9	0.1	ModT	0.79632286645205
50	3	0.9	0.1	ModT	0.929879492276098
50	5	0.9	0.1	ModT	0.980296443378992
50	10	0.9	0.1	ModT	0.995542543213625
50	1.2	0.9	0.2	MSstatsPTM	0.523168492681292
50	1.5	0.9	0.2	ModT	0.622558584050071
50	1.8	0.9	0.2	ModT	0.741745727613255
50	2	0.9	0.2	ModT	0.800725935540265
50	3	0.9	0.2	ModT	0.933233323759161
50	5	0.9	0.2	ModT	0.981533230777712
50	10	0.9	0.2	ModT	0.995877293908112
50	1.2	0.9	0.3	MSstatsPTM	0.523191663175209
50	1.5	0.9	0.3	ModT	0.624806181663774
50	1.8	0.9	0.3	ModT	0.746031432047327
50	2	0.9	0.3	ModT	0.805690452270071
50	3	0.9	0.3	ModT	0.93672966889362
50	5	0.9	0.3	ModT	0.982964814032694
50	10	0.9	0.3	ModT	0.996226180570245
50	1.2	0.9	0.4	MSstatsPTM	0.523230734949362
50	1.5	0.9	0.4	ModT	0.628318774105609
50	1.8	0.9	0.4	ModT	0.751105327959469
50	2	0.9	0.4	ModT	0.811719202716082
50	3	0.9	0.4	ModT	0.940074811966909
50	5	0.9	0.4	ModT	0.984307984012533
50	10	0.9	0.4	ModT	0.996589966218322
50	1.2	0.9	0.5	MSstatsPTM	0.523871700750904
50	1.5	0.9	0.5	ModT	0.632028120095295
50	1.8	0.9	0.5	ModT	0.757312618540407
50	2	0.9	0.5	ModT	0.817874391025716
50	3	0.9	0.5	ModT	0.944189755190305
50	5	0.9	0.5	ModT	0.985598509875096
50	10	0.9	0.5	ModT	0.996968704411921
50	1.2	0.9	0.6	MSstatsPTM	0.523833990237669
50	1.5	0.9	0.6	ModT	0.636318220552914
50	1.8	0.9	0.6	ModT	0.763374342067776
50	2	0.9	0.6	ModT	0.824263532678181
50	3	0.9	0.6	ModT	0.947234425869881
50	5	0.9	0.6	ModT	0.986914694309743
50	10	0.9	0.6	ModT	0.997273766962023
50	1.2	0.9	0.7	MSstatsPTM	0.524987368671635
50	1.5	0.9	0.7	ModT	0.640658748928952
50	1.8	0.9	0.7	ModT	0.769177191013078
50	2	0.9	0.7	ModT	0.829804692329215
50	3	0.9	0.7	ModT	0.95029570079336
50	5	0.9	0.7	ModT	0.987917703483654
50	10	0.9	0.7	ModT	0.997579194443557
50	1.2	0.9	0.8	MSstatsPTM	0.526235361306383
50	1.5	0.9	0.8	ModT	0.644021360959808
50	1.8	0.9	0.8	ModT	0.771850689400788
50	2	0.9	0.8	ModT	0.831488630674989
50	3	0.9	0.8	ModT	0.950864883452058
50	5	0.9	0.8	ModT	0.98819812966064
50	10	0.9	0.8	ModT	0.997713377043655
50	1.2	0.9	0.9	ZILN_DM	0.535765647857553
50	1.5	0.9	0.9	ZILN_DM	0.669611476501485
50	1.8	0.9	0.9	ZILN_DM	0.776320017480443
50	2	0.9	0.9	SDA	0.82791457382068
50	3	0.9	0.9	ModT	0.943192961408357
50	5	0.9	0.9	ModT	0.985926652683262
50	10	0.9	0.9	ModT	0.997245388243252
50	1.2	0.9	1	ZILN_DM	0.606090365200008
50	1.5	0.9	1	ZILN_DM	0.848913672880511
50	1.8	0.9	1	ZIG_DM	0.943482151052457
50	2	0.9	1	ZIG_DM	0.967440339000588
50	3	0.9	1	twoWilcox	0.992559103349555
50	5	0.9	1	twoWilcox	0.997507579769741
50	10	0.9	1	ZIG_DM	0.997031191869702
80	1.2	0.3	0	ModT-bPCA	0.814250140444444
80	1.5	0.3	0	ModT	0.980622716923077
80	1.8	0.3	0	MSstatsPTM	0.996201682051282
80	2	0.3	0	ModT	0.998313112615385
80	3	0.3	0	ModT	0.999862653128205
80	5	0.3	0	MSstatsPTM	0.99998758974359
80	10	0.3	0	MSstatsPTM	0.999999876923077
80	1.2	0.3	0.1	ModT-bPCA	0.810890646529914
80	1.5	0.3	0.1	ModT	0.979774042358974
80	1.8	0.3	0.1	MSstatsPTM	0.996108348717949
80	2	0.3	0.1	MSstatsPTM	0.998269292307692
80	3	0.3	0.1	ModT	0.999854337230769
80	5	0.3	0.1	ModT	0.999985447384615
80	10	0.3	0.1	ModT	0.999998717538462
80	1.2	0.3	0.2	ModT-bPCA	0.806178918632479
80	1.5	0.3	0.2	MSstatsPTM	0.979137682051282
80	1.8	0.3	0.2	MSstatsPTM	0.995816082051282
80	2	0.3	0.2	ModT	0.998120585641026
80	3	0.3	0.2	ModT	0.999842649435897
80	5	0.3	0.2	ModT	0.999983767384615
80	10	0.3	0.2	MSstatsPTM	0.999998605128205
80	1.2	0.3	0.3	ModT-bPCA	0.799281351521367
80	1.5	0.3	0.3	ModT	0.97793603357265
80	1.8	0.3	0.3	MSstatsPTM	0.995642625641026
80	2	0.3	0.3	ModT	0.99795826174359
80	3	0.3	0.3	ModT	0.999827487179487
80	5	0.3	0.3	ModT	0.999983729230769
80	10	0.3	0.3	ModT	0.999997673435897
80	1.2	0.3	0.4	ModT	0.794932202222222
80	1.5	0.3	0.4	ModT	0.976357945367521
80	1.8	0.3	0.4	MSstatsPTM	0.99512521025641
80	2	0.3	0.4	ModT	0.997749391316239
80	3	0.3	0.4	ModT	0.999807254974359
80	5	0.3	0.4	ModT	0.999980926358974
80	10	0.3	0.4	MSstatsPTM	0.999999548717949
80	1.2	0.3	0.5	ModT	0.789860494769231
80	1.5	0.3	0.5	ModT	0.974388003384615
80	1.8	0.3	0.5	MSstatsPTM	0.994476123076923
80	2	0.3	0.5	ModT	0.997455910358974
80	3	0.3	0.5	ModT	0.999778636717949
80	5	0.3	0.5	ZILN_2p	0.999975348102564
80	10	0.3	0.5	ZILN_2p	0.999997782564103
80	1.2	0.3	0.6	ModT	0.782441115316239
80	1.5	0.3	0.6	ZILN_2p	0.973153347692308
80	1.8	0.3	0.6	ZILN_DM	0.994800838153846
80	2	0.3	0.6	ZILN_DM	0.997677890051282
80	3	0.3	0.6	ZILN_2p	0.999788548923077
80	5	0.3	0.6	ZILN_2p	0.999976460717949
80	10	0.3	0.6	ZILN_2p	0.999997469948718
80	1.2	0.3	0.7	ZILN_2p	0.781070378564103
80	1.5	0.3	0.7	ZILN_DM	0.976252836923077
80	1.8	0.3	0.7	ZILN_DM	0.995704084512821
80	2	0.3	0.7	ZILN_DM	0.998022032
80	3	0.3	0.7	ZILN_2p	0.999806105846154
80	5	0.3	0.7	ZILN_2p	0.999980448410256
80	10	0.3	0.7	ModT-SampMin	0.999998440205128
80	1.2	0.3	0.8	Wilcoxon-SampMin	0.797950081450549
80	1.5	0.3	0.8	ZILN_DM	0.980973058666667
80	1.8	0.3	0.8	ZILN_DM	0.996139473641026
80	2	0.3	0.8	ZILN_2p	0.997951347692308
80	3	0.3	0.8	ZILN_2p	0.999830838974359
80	5	0.3	0.8	ModT-SampMin	0.999988848820513
80	10	0.3	0.8	ModT-SampMin	0.999998360205128
80	1.2	0.3	0.9	Wilcoxon-SampMin	0.820525172534614
80	1.5	0.3	0.9	Wilcoxon-SampMin	0.981663937250262
80	1.8	0.3	0.9	Wilcoxon-SampMin	0.996074860585464
80	2	0.3	0.9	ZIG_2p	0.998283867011843
80	3	0.3	0.9	ModT-SampMin	0.999881930722965
80	5	0.3	0.9	ModT-SampMin	0.999989476837234
80	10	0.3	0.9	ModT-SampMin	0.999998642871795
80	1.2	0.3	1	Wilcoxon-SampMin	0.842029626339952
80	1.5	0.3	1	ModT-SampMin	0.986416822272037
80	1.8	0.3	1	ModT-SampMin	0.997452241968609
80	2	0.3	1	ModT-SampMin	0.998851940670927
80	3	0.3	1	ModT-SampMin	0.999900061923956
80	5	0.3	1	ModT-SampMin	0.999989348588108
80	10	0.3	1	ModT-SampMin	0.999998672029893
80	1.2	0.4	0	ModT	0.779640429900855
80	1.5	0.4	0	ModT	0.973622775384615
80	1.8	0.4	0	MSstatsPTM	0.994624635897436
80	2	0.4	0	ModT	0.997454496
80	3	0.4	0	ModT	0.99978802174359
80	5	0.4	0	ModT	0.999977307076923
80	10	0.4	0	ModT	0.999997435897436
80	1.2	0.4	0.1	ModT	0.778268367671795
80	1.5	0.4	0.1	ModT	0.973264613435897
80	1.8	0.4	0.1	ModT	0.99425780157265
80	2	0.4	0.1	ModT	0.997420416820513
80	3	0.4	0.1	ModT	0.99977847425641
80	5	0.4	0.1	ModT	0.999979460102564
80	10	0.4	0.1	MSstatsPTM	0.999998892307692
80	1.2	0.4	0.2	ModT	0.776362018379487
80	1.5	0.4	0.2	ModT	0.972486449230769
80	1.8	0.4	0.2	MSstatsPTM	0.994207692307692
80	2	0.4	0.2	ModT	0.997280539692308
80	3	0.4	0.2	ModT	0.999769876512821
80	5	0.4	0.2	ModT	0.999974061948718
80	10	0.4	0.2	MSstatsPTM	0.999998687179487
80	1.2	0.4	0.3	MSstatsPTM	0.774463569230769
80	1.5	0.4	0.3	ModT	0.971594897162393
80	1.8	0.4	0.3	ModT	0.993836621948718
80	2	0.4	0.3	ModT	0.997162879589744
80	3	0.4	0.3	ModT	0.999748073846154
80	5	0.4	0.3	ModT	0.999971965538462
80	10	0.4	0.3	ModT	0.999997659076923
80	1.2	0.4	0.4	ModT	0.770609279521367
80	1.5	0.4	0.4	ModT	0.970036986666667
80	1.8	0.4	0.4	MSstatsPTM	0.993640451282051
80	2	0.4	0.4	ModT	0.996969059692308
80	3	0.4	0.4	ModT	0.999736640820513
80	5	0.4	0.4	ModT	0.999970869333333
80	10	0.4	0.4	ModT	0.999996803692308
80	1.2	0.4	0.5	ModT	0.765564166365812
80	1.5	0.4	0.5	ModT	0.968011271726496
80	1.8	0.4	0.5	MSstatsPTM	0.992755507692308
80	2	0.4	0.5	ModT	0.996631316512821
80	3	0.4	0.5	ModT	0.99969672
80	5	0.4	0.5	ModT	0.999965407179487
80	10	0.4	0.5	ModT	0.999996578871795
80	1.2	0.4	0.6	ModT	0.75884862242735
80	1.5	0.4	0.6	ZILN_2p	0.966226980239316
80	1.8	0.4	0.6	ZILN_2p	0.992497888
80	2	0.4	0.6	ZILN_DM	0.996572804923077
80	3	0.4	0.6	ZILN_2p	0.999696150974359
80	5	0.4	0.6	ZILN_2p	0.999968166974359
80	10	0.4	0.6	ZILN_2p	0.999996237948718
80	1.2	0.4	0.7	ZILN_2p	0.757721282735043
80	1.5	0.4	0.7	ZILN_2p	0.968692746461538
80	1.8	0.4	0.7	ZILN_DM	0.994092413948718
80	2	0.4	0.7	ZILN_DM	0.997350045128205
80	3	0.4	0.7	ZILN_2p	0.999733472820513
80	5	0.4	0.7	ZILN_2p	0.999970510769231
80	10	0.4	0.7	ZILN_2p	0.99999750974359
80	1.2	0.4	0.8	ZILN_2p	0.767354133654701
80	1.5	0.4	0.8	ZILN_DM	0.975368119111111
80	1.8	0.4	0.8	ZILN_DM	0.995412124307692
80	2	0.4	0.8	ZILN_DM	0.997905921641026
80	3	0.4	0.8	ZILN_2p	0.99977431548718
80	5	0.4	0.8	ModT-SampMin	0.999977983589744
80	10	0.4	0.8	ModT-SampMin	0.999998105025641
80	1.2	0.4	0.9	Wilcoxon-SampMin	0.795412349727197
80	1.5	0.4	0.9	ZILN_DM	0.981165493059993
80	1.8	0.4	0.9	ZILN_DM	0.995728235560302
80	2	0.4	0.9	ZIG_2p	0.997949988458946
80	3	0.4	0.9	ModT-SampMin	0.999838132115408
80	5	0.4	0.9	ModT-SampMin	0.999985176491298
80	10	0.4	0.9	ModT-SampMin	0.999998209623135
80	1.2	0.4	1	Wilcoxon-SampMin	0.825412282428611
80	1.5	0.4	1	ModT-SampMin	0.983905272169224
80	1.8	0.4	1	ModT-SampMin	0.997134834732899
80	2	0.4	1	ModT-SampMin	0.998768768443503
80	3	0.4	1	ModT-SampMin	0.99988761213021
80	5	0.4	1	ModT-SampMin	0.999988549797321
80	10	0.4	1	ModT-SampMin	0.999998864769708
80	1.2	0.5	0	ModT	0.745793266188034
80	1.5	0.5	0	ModT	0.962944954871795
80	1.8	0.5	0	ModT	0.991441535794872
80	2	0.5	0	ModT	0.995972006564103
80	3	0.5	0	ModT	0.999629371897436
80	5	0.5	0	ModT	0.999957596717949
80	10	0.5	0	ModT	0.999995001025641
80	1.2	0.5	0.1	ModT	0.745903853374359
80	1.5	0.5	0.1	ModT	0.962882997470085
80	1.8	0.5	0.1	ModT	0.991475462358974
80	2	0.5	0.1	ModT	0.995974316307692
80	3	0.5	0.1	ModT	0.999628615794872
80	5	0.5	0.1	ModT	0.999958109538462
80	10	0.5	0.1	ModT	0.999996017230769
80	1.2	0.5	0.2	ModT	0.74581983965812
80	1.5	0.5	0.2	ModT	0.962759361025641
80	1.8	0.5	0.2	ModT	0.991371997128205
80	2	0.5	0.2	ModT	0.995885763282051
80	3	0.5	0.2	ModT	0.999622692102564
80	5	0.5	0.2	ModT	0.999960205128205
80	10	0.5	0.2	ModT	0.999995302153846
80	1.2	0.5	0.3	ModT	0.743803781162393
80	1.5	0.5	0.3	ModT	0.962237798632479
80	1.8	0.5	0.3	ModT	0.991196925128205
80	2	0.5	0.3	ModT	0.995836804512821
80	3	0.5	0.3	ModT	0.999609666871795
80	5	0.5	0.3	ModT	0.999958111589744
80	10	0.5	0.3	ModT	0.999995765333333
80	1.2	0.5	0.4	ModT	0.741959432273504
80	1.5	0.5	0.4	ModT	0.96087666174359
80	1.8	0.5	0.4	ModT	0.990771013538462
80	2	0.5	0.4	ModT	0.995639840410256
80	3	0.5	0.4	ModT	0.999603126564103
80	5	0.5	0.4	ModT	0.999958594871795
80	10	0.5	0.4	MSstatsPTM	0.999995651282051
80	1.2	0.5	0.5	ModT	0.737983341011966
80	1.5	0.5	0.5	ModT	0.959114213675214
80	1.8	0.5	0.5	ModT	0.990232695794872
80	2	0.5	0.5	ModT	0.995355584
80	3	0.5	0.5	ModT	0.99955386625641
80	5	0.5	0.5	ModT	0.999952127179487
80	10	0.5	0.5	ModT	0.999996373333333
80	1.2	0.5	0.6	ModT	0.732053228369231
80	1.5	0.5	0.6	ZILN_2p	0.95646188574359
80	1.8	0.5	0.6	ZILN_2p	0.989742444102564
80	2	0.5	0.6	ZILN_2p	0.995137443692308
80	3	0.5	0.6	ZILN_2p	0.999549197128205
80	5	0.5	0.6	ZILN_2p	0.999952617025641
80	10	0.5	0.6	MSstatsPTM	0.999996635897436
80	1.2	0.5	0.7	ZILN_2p	0.73058140974359
80	1.5	0.5	0.7	ZILN_2p	0.960198780547009
80	1.8	0.5	0.7	ZILN_DM	0.990985024820513
80	2	0.5	0.7	ZILN_DM	0.996038316923077
80	3	0.5	0.7	ZILN_2p	0.999613310358974
80	5	0.5	0.7	ZILN_2p	0.999958992
80	10	0.5	0.7	ZILN_2p	0.999995814153846
80	1.2	0.5	0.8	ZILN_2p	0.740856177729915
80	1.5	0.5	0.8	ZILN_DM	0.965346654153846
80	1.8	0.5	0.8	ZILN_DM	0.993705183589744
80	2	0.5	0.8	ZILN_DM	0.997191430564103
80	3	0.5	0.8	ZILN_2p	0.999692472615385
80	5	0.5	0.8	ZILN_2p	0.999969051897436
80	10	0.5	0.8	MSstatsPTM	0.999996307692308
80	1.2	0.5	0.9	Wilcoxon-SampMin	0.764065840299705
80	1.5	0.5	0.9	ZILN_DM	0.976112426649597
80	1.8	0.5	0.9	ZILN_DM	0.995506986992803
80	2	0.5	0.9	ZIG_DM	0.997918327414079
80	3	0.5	0.9	ZIG_2p	0.999782768704423
80	5	0.5	0.9	ModT-SampMin	0.999975957601271
80	10	0.5	0.9	twoWilcox	0.999996862285931
80	1.2	0.5	1	ZIG_DM	0.805763512552334
80	1.5	0.5	1	ModT-SampMin	0.980806101461542
80	1.8	0.5	1	ModT-SampMin	0.996800289783965
80	2	0.5	1	ModT-SampMin	0.998610080044098
80	3	0.5	1	ModT-SampMin	0.999896867515068
80	5	0.5	1	ModT-SampMin	0.999990056896246
80	10	0.5	1	ModT-SampMin	0.999998901400304
80	1.2	0.6	0	ModT	0.705318941606838
80	1.5	0.6	0	ModT	0.945378081025641
80	1.8	0.6	0	ModT	0.985937932717949
80	2	0.6	0	ModT	0.993123486974359
80	3	0.6	0	ModT	0.999313048205128
80	5	0.6	0	ModT	0.999917466666667
80	10	0.6	0	MSstatsPTM	0.999991917948718
80	1.2	0.6	0.1	ModT	0.706511046748718
80	1.5	0.6	0.1	ModT	0.946152933538462
80	1.8	0.6	0.1	ModT	0.986156831384615
80	2	0.6	0.1	ModT	0.993222556307692
80	3	0.6	0.1	ModT	0.999307791179487
80	5	0.6	0.1	ModT	0.999925170461539
80	10	0.6	0.1	ModT	0.999991902358974
80	1.2	0.6	0.2	MSstatsPTM	0.70692384957265
80	1.5	0.6	0.2	ModT	0.946712127042735
80	1.8	0.6	0.2	ModT	0.986348625025641
80	2	0.6	0.2	ModT	0.993332097846154
80	3	0.6	0.2	ModT	0.999340474666667
80	5	0.6	0.2	ModT	0.999921444512821
80	10	0.6	0.2	MSstatsPTM	0.999992164102564
80	1.2	0.6	0.3	ModT	0.707192457846154
80	1.5	0.6	0.3	ModT	0.946874768478633
80	1.8	0.6	0.3	ModT	0.98637869825641
80	2	0.6	0.3	ModT	0.993326391111111
80	3	0.6	0.3	ModT	0.999319933538462
80	5	0.6	0.3	ModT	0.999924168615385
80	10	0.6	0.3	ModT	0.999992217846154
80	1.2	0.6	0.4	MSstatsPTM	0.709660656410256
80	1.5	0.6	0.4	ModT	0.946299827213675
80	1.8	0.6	0.4	ModT	0.986307691076923
80	2	0.6	0.4	ModT	0.993336814495727
80	3	0.6	0.4	ModT	0.999310145230769
80	5	0.6	0.4	ModT	0.999925115897436
80	10	0.6	0.4	MSstatsPTM	0.999991958974359
80	1.2	0.6	0.5	ModT	0.704480265601954
80	1.5	0.6	0.5	ModT	0.94545249182906
80	1.8	0.6	0.5	ModT	0.985918857435897
80	2	0.6	0.5	ModT	0.993027999794872
80	3	0.6	0.5	ModT	0.999296948102564
80	5	0.6	0.5	ModT	0.999924790974359
80	10	0.6	0.5	ModT	0.999990912410256
80	1.2	0.6	0.6	ModT	0.700250448594872
80	1.5	0.6	0.6	ModT	0.942876780649573
80	1.8	0.6	0.6	ZILN_2p	0.985013733948718
80	2	0.6	0.6	ZILN_2p	0.992716717538462
80	3	0.6	0.6	ZILN_2p	0.99927004225641
80	5	0.6	0.6	ZILN_2p	0.999914481641026
80	10	0.6	0.6	ModT	0.999990765538462
80	1.2	0.6	0.7	ZILN_2p	0.696893619452991
80	1.5	0.6	0.7	ZILN_2p	0.946859165538462
80	1.8	0.6	0.7	ZILN_2p	0.987030266188034
80	2	0.6	0.7	ZILN_2p	0.993808544410256
80	3	0.6	0.7	ZILN_2p	0.999395499076923
80	5	0.6	0.7	ZILN_2p	0.999932935794872
80	10	0.6	0.7	ZILN_2p	0.999992993641026
80	1.2	0.6	0.8	ZILN_2p	0.708590336205128
80	1.5	0.6	0.8	ZILN_2p	0.953392835931624
80	1.8	0.6	0.8	ZILN_DM	0.98949519425641
80	2	0.6	0.8	ZILN_DM	0.995495967584163
80	3	0.6	0.8	ZILN_2p	0.999549799621545
80	5	0.6	0.8	ZILN_2p	0.999949650051282
80	10	0.6	0.8	twoWilcox	0.999993339072163
80	1.2	0.6	0.9	ZILN_DM	0.729982170047689
80	1.5	0.6	0.9	ZILN_DM	0.964931877047723
80	1.8	0.6	0.9	ZILN_DM	0.993291067339249
80	2	0.6	0.9	ZILN_DM	0.997102974897615
80	3	0.6	0.9	ZIG_DM	0.999715244938695
80	5	0.6	0.9	twoWilcox	0.999970333323299
80	10	0.6	0.9	twoWilcox	0.999996535574404
80	1.2	0.6	1	ZIG_DM	0.790620145342567
80	1.5	0.6	1	ModT-SampMin	0.97409597509278
80	1.8	0.6	1	ModT-SampMin	0.995891974599939
80	2	0.6	1	ModT-SampMin	0.998344313897436
80	3	0.6	1	ModT-SampMin	0.999888986485651
80	5	0.6	1	ModT-SampMin	0.999987791405953
80	10	0.6	1	twoWilcox	0.999998385333658
80	1.2	0.7	0	MSstatsPTM	0.657885661538462
80	1.5	0.7	0	ModT	0.914423973538461
80	1.8	0.7	0	ModT	0.974231132102564
80	2	0.7	0	ModT	0.98651102051282
80	3	0.7	0	ModT	0.998427844923077
80	5	0.7	0	ModT	0.99981306625641
80	10	0.7	0	ModT	0.999975022769231
80	1.2	0.7	0.1	MSstatsPTM	0.661550492307692
80	1.5	0.7	0.1	ModT	0.916158584136752
80	1.8	0.7	0.1	ModT	0.97507318748718
80	2	0.7	0.1	ModT	0.987166484102564
80	3	0.7	0.1	ModT	0.998505278905983
80	5	0.7	0.1	ModT	0.999825554051282
80	10	0.7	0.1	ModT	0.999976734358974
80	1.2	0.7	0.2	MSstatsPTM	0.661960107692308
80	1.5	0.7	0.2	ModT	0.917692311384615
80	1.8	0.7	0.2	ModT	0.975939301196581
80	2	0.7	0.2	ModT	0.987593581538462
80	3	0.7	0.2	ModT	0.998573636102564
80	5	0.7	0.2	ModT	0.999830448410256
80	10	0.7	0.2	ModT	0.999977818666667
80	1.2	0.7	0.3	ModT	0.661767933169231
80	1.5	0.7	0.3	ModT	0.91974270434188
80	1.8	0.7	0.3	ModT	0.976631263179487
80	2	0.7	0.3	ModT	0.987973059897436
80	3	0.7	0.3	ModT	0.998626283897436
80	5	0.7	0.3	ModT	0.999831628307692
80	10	0.7	0.3	ModT	0.99998011651282
80	1.2	0.7	0.4	MSstatsPTM	0.662082717948718
80	1.5	0.7	0.4	ModT	0.920593860581197
80	1.8	0.7	0.4	ModT	0.977107841435897
80	2	0.7	0.4	ModT	0.98822285825641
80	3	0.7	0.4	ModT	0.998682772923077
80	5	0.7	0.4	ModT	0.999838516102564
80	10	0.7	0.4	ModT	0.999981002666667
80	1.2	0.7	0.5	ModT	0.66205626557265
80	1.5	0.7	0.5	ModT	0.920915903692308
80	1.8	0.7	0.5	ModT	0.977274763282051
80	2	0.7	0.5	ModT	0.988305620205128
80	3	0.7	0.5	ModT	0.998696454564103
80	5	0.7	0.5	ModT	0.999840860307692
80	10	0.7	0.5	ModT	0.99998202625641
80	1.2	0.7	0.6	ModT	0.660364064847863
80	1.5	0.7	0.6	ModT	0.919734313162393
80	1.8	0.7	0.6	ModT	0.97682245982906
80	2	0.7	0.6	ModT	0.987980768
80	3	0.7	0.6	ZILN_2p	0.998630101333333
80	5	0.7	0.6	ZILN_2p	0.999836204307692
80	10	0.7	0.6	ModT	0.999980384820513
80	1.2	0.7	0.7	MSstatsPTM	0.658533364102564
80	1.5	0.7	0.7	ZILN_2p	0.922062322051282
80	1.8	0.7	0.7	ZILN_2p	0.979299943384615
80	2	0.7	0.7	ZILN_2p	0.989649906051282
80	3	0.7	0.7	ZILN_2p	0.998920061128205
80	5	0.7	0.7	ZILN_2p	0.999879434666667
80	10	0.7	0.7	ZILN_2p	0.999986987897436
80	1.2	0.7	0.8	ZILN_2p	0.665855963579771
80	1.5	0.7	0.8	ZILN_2p	0.931892957751455
80	1.8	0.7	0.8	ZILN_2p	0.983342581053893
80	2	0.7	0.8	ZILN_2p	0.992013626387267
80	3	0.7	0.8	twoWilcox	0.999225282247424
80	5	0.7	0.8	twoWilcox	0.999918069272439
80	10	0.7	0.8	twoWilcox	0.999989537211401
80	1.2	0.7	0.9	ZILN_DM	0.685007761765479
80	1.5	0.7	0.9	ZILN_2p	0.941087473292348
80	1.8	0.7	0.9	ZILN_2p	0.986608818308269
80	2	0.7	0.9	twoWilcox	0.994125751457326
80	3	0.7	0.9	twoWilcox	0.999596850103489
80	5	0.7	0.9	twoWilcox	0.999962399585458
80	10	0.7	0.9	twoWilcox	0.999995749071648
80	1.2	0.7	1	ZILN_DM	0.763980996570619
80	1.5	0.7	1	ZIG_DM	0.96815326624289
80	1.8	0.7	1	ModT-SampMin	0.993930743507228
80	2	0.7	1	ModT-SampMin	0.997626122023531
80	3	0.7	1	ModT-SampMin	0.99985922981131
80	5	0.7	1	twoWilcox	0.999985450602846
80	10	0.7	1	twoWilcox	0.999998109472671
80	1.2	0.8	0	MSstatsPTM	0.601909764102564
80	1.5	0.8	0	ModT	0.85195056451282
80	1.8	0.8	0	ModT	0.944605524786325
80	2	0.8	0	ModT	0.968167042598291
80	3	0.8	0	ModT	0.995275748923077
80	5	0.8	0	ModT	0.999323867296782
80	10	0.8	0	ModT	0.999909471589744
80	1.2	0.8	0.1	MSstatsPTM	0.605218762393162
80	1.5	0.8	0.1	ModT	0.855555566974359
80	1.8	0.8	0.1	ModT	0.947017969230769
80	2	0.8	0.1	ModT	0.969976828141163
80	3	0.8	0.1	ModT	0.995638941809805
80	5	0.8	0.1	ModT	0.999372853639938
80	10	0.8	0.1	ModT	0.999914820913557
80	1.2	0.8	0.2	T-test	0.60465978035859
80	1.5	0.8	0.2	ModT	0.85891296974359
80	1.8	0.8	0.2	ModT	0.949449021538462
80	2	0.8	0.2	ModT	0.971507496330555
80	3	0.8	0.2	ModT	0.995920221957581
80	5	0.8	0.2	ModT	0.999432452247414
80	10	0.8	0.2	ModT	0.999927901128205
80	1.2	0.8	0.3	T-test	0.606243361431502
80	1.5	0.8	0.3	ModT	0.862471107692308
80	1.8	0.8	0.3	ModT	0.951671780512821
80	2	0.8	0.3	ModT	0.972913241230769
80	3	0.8	0.3	ModT	0.996224674461539
80	5	0.8	0.3	ModT	0.999473898666667
80	10	0.8	0.3	ModT	0.999929993025641
80	1.2	0.8	0.4	MSstatsPTM	0.608959889230769
80	1.5	0.8	0.4	ModT	0.865909098940171
80	1.8	0.8	0.4	ModT	0.953665551589744
80	2	0.8	0.4	ModT	0.974266035776906
80	3	0.8	0.4	ModT	0.996476627931207
80	5	0.8	0.4	ModT	0.999515022689789
80	10	0.8	0.4	ModT	0.999938853732511
80	1.2	0.8	0.5	MSstatsPTM	0.607374184615385
80	1.5	0.8	0.5	ModT	0.869035980128894
80	1.8	0.8	0.5	ModT	0.955481003610256
80	2	0.8	0.5	ModT	0.975388324923077
